sentiment,comment
neutral,"Ý của ông viết bài đó là bây_giờ Kinect không phải là đặc_điểm chiếm ưu_thế trên Xbox_one , điều đó là dẫn đến sự ngộ_nhận cho người viết Game rằng cũng không cần chú_trọng viết tựa game nào khác tương_tác cho tính_năng đó . Nói_chung , bạn có_thể hiểu rằng đó là quan_điểm của người viết bài . Chứ việc Kinect có nên gắn hay để rời Xbox_one hay không thì về lâu_dài sẽ kiểm_nghiệm xem . Vì trọng_tâm của một cty công_nghệ vừa ôm phần_mềm và phần_cứng như Microsoft sẽ có_thể thay_đổi nữa .
"
neutral,"Mảng camera và cảm_biến cho nó nữa bác  
"
positive,"Chưa dùng note_3 nên không rõ lắm , nói_chung chụp nhanh và ổn  
"
positive,"con ip chạy android đây sao . Đẹp mà ngon quá .
"
positive,"MS có con Arc quyến_rũ lắm , mình đang dùng , mua mới 2.3tr . Còn bàn_phím chưa mua được của MS , tìm mãi ở VN không có chỗ bán .  
"
negative,"Oppo đúng nghĩa hàng china , mã đẹp nhưng chất_lượng kém
"
negative,"﻿Đã đặt_cọc oppo_f1s nhưng sau khi xem bản demo máy đã quyết_định hủy cọc vì thấy màn_hình hd hiển_thị ko tốt, màn_hình sáng nhưng chói rất khó_chịu. Khi mở trang_web có nền trắng thì thấy màn_hình bị ngả sang màu đỏ (ám đỏ) sự khác_biệt thấy rõ khi so_sánh với cái sony_XA có cùng mức giá và độ_phân_giản màn_hình. Nói_chung ko nên mua f1s
"
neutral,"Bạn sử_dụng như_thế_nào để AW nhận tiếng_việt vậy , mình sử_dụng ra toàn tiếng_anh không .
"
positive,"Mình đang dùng với win_10 , chuột di mượt_mà , không lag giật gì bạn à .  
"
neutral,"Em hỏi thêm chút là miband của em hình_như nó không đo được thời_gian em ngủ trong ngày , ví_dụ em dậy lúc 5h sau đó ngủ lúc 9h sáng đến 12 h trua thì nó k đo  
"
positive,"thiết_kế khá đẹp
"
neutral,"hic , có 1 tí cát mà hêt 200tr  
"
positive,"Winphone cũng là lựa_chọn tốt cho tính ổn_định , an_toàn và hiệu_suất cao .
"
neutral,"Cho em hỏi khả_năng chống nước thực_sự của nó thế_nào ạ , đi tắm có cần tháo ra k ạ , em lười lắm .  
"
positive,"iPhone có IOS vốn đã chạy nhanh , nay tăng ram lên là chạy như tên_lửa ,
"
neutral,"Mua sản_phẩm đôi_khi chỉ cần 1 tính_năng xuất_sắc thôi bạn .  
"
negative,"Nếu bạn nhìn vào tên nó và nghĩ đó là phần_mềm bảo_mật thì bạn đã đi sai ngay từ những bước đầu_tiên . Nó là một phần_mềm dạng malware , lừa người khác cài_đặt và cố_gắng thu_thập dữ_liệu trên máy_tính của bạn . Nó free , và dĩ_nhiên , free thì khó mà tử_tế được .
"
neutral,"ra cái về mình sẽ mua 1 cái đeo chơi  
"
positive,"đẹp phết  
"
positive,"samsung là vô_địch ( không có đối_thủ ) !
"
positive,"Note_3 xài 2 năm chưa xi nhê gì . Thậm_chí con huawei tàu h 6 của tui cũng xài bình_thường . Có mấy bác mua đồ android quá yếu rồi cài ứng_dụng không xóa file gốc nó nặng lên thì trách ai .
"
neutral,"Hình_như chưa có thẻ nào của VN chơi được Apple_Pay ?  
"
positive,"xài ngon_lành đó bác  
"
negative,"Tôi dùng cái Nokia chạy Simbian lag giật tùm_lum nhé , chạy ì_ạch nữa
"
positive,"Con này mình mới xài , nói_chung cũng khá hay , tiện_lợi . Báo dc cuộc_gọi , tin nhắn , whatsapp ... đo giấc_ngủ , bước_đi ... Hàng ngon giá rẻ  
"
positive,"Dang dung i_Phone_8 chia 2 . Van chay tot
"
positive,"Rẻ quá , đợi bán ra đập liền  
"
positive,"note cang ngay cang dep
"
positive,"ngon . chả nhớ đang dùng 1 em , vẫn tốt  
"
neutral,"Pin con 1s nó đc hơn tháng , con này 20 day là bt mà  
"
negative,"Mua đt khác lại phải nhét túi quần à ? Nếu gắn sim dc trên đồng hhồ thì chỉ cần giơ tay ra xem ai gọi tới và bấm tai_nghe blt là mghe luôn thôi . Thiét bị liên_lạc cực lỳ di_động bao_gồm 1 smw + tai blt kẹp áo . Còn smp , tablet vứt cốp xe , vứt trong cặp oke ? Chứ còn đeo smw mà túi quần vẫn cồm_cộm cái đt to vật và fai rut đt ra nghe hoặc đưa đh lên miệng alo thì vứt đh đi cho_xong  
"
positive,"Mình xin các bạn đấy . Tiền_nào_của_nấy thôi , mấy cái máy rẻ này cấu_hình so với tầm giá là tốt , thiết_kế bắt_mắt đấy . Nhưng dùng một thời_gian là hệ_điều_hành bị lỗi lung_tung , các bạn dùng đi rồi sẽ biết . Riêng với Apple thì các bạn miễn lo lỗi hệ_điều_hành nhé .
"
neutral,"Cái đồng_hồ mình người_ta gọi điện tới không hiển_thị tên không biết_mấy bạn ở đây có ai bị giống vậy không  
"
negative,"﻿Đường dài mới biết ngựa hay , xem 3 năm nữa những chiếc Galaaxy từng tung_hô hơn Iphone về mọi mặt xem nó lặn đâu hết . Đơn_giản nhất hãy lục lại những bài viết cách đây 4 năm khi Iphone_5 ra_mắt cũng là Galaxy_S3 ra_mắt năm 2012 . Bây_giờ Iphone_4 họ vẫn dùng đầy , Iphone_5 vẫn chạy mượt_mà thì Galaxy_S3 bói ko thấy ai cầm trên tay . Đơn_giản đồ của anh Sam dùng 1-2 năm là bong tróc hỏng bất đắc kỳ lâu tử rồi trong khi tiền sửa quá tiền mua máy khác .
"
negative,"Đây là điện_thoại LG_PRADA màu xanh . Haha . Thề độc không_bao_giờ dùng LG với Sony . Hai hãng này cảm_ứng rất dễ bị liệt nếu nguồn sạc không ổn_định - bán nhiều máy rồi nên biết rất rõ nhược_điểm này . Khuyên các bạn nên dùng Samsung !
"
negative,"nên sa_thải hết khâu thiết_kế đi là vừa ... . ip ngày_càng xấu
"
neutral,"cũng chưa thấy có báo số cuộc_gọi hay hiện nội_dung sms , fb nhỉ .  
"
positive,"Đẹp mê_ly
"
positive,"tay lông gớm quá ... . . con nầy ngon thế , xiaomi chính hãng có khác  
"
positive,"Đang dùng Note5 và đó là một sai_lầm khủng_khiếp vì ... sẽ chẳng bao_giờ đổi sang dùng thứ khác .
"
negative,"Thiếu mỗi quả táo ở mặt sau nữa thôi
"
negative,"Tôi sợ sony rồi . Z3 mới mua 1 năm vừa hết bảo_hành đã hư thanh thông_báo . Mang ra ttbh nhân_viên sau khi dòm tới_lui thì phán thay màn_hình 4 triệu .
"
positive,"quá ngon . Bác nào bán cho mình đặt 1 cái 090707473 . tks  
"
neutral,"Con này chắc các đại_gia gắn vào mấy máy chuyên_nghiệp quay 8K hàng tỉ đồng mới xứng_đáng số tiền bỏ ra .  
"
neutral,"AW có nhiều chế_độ rung khác_nhau phải không bác ? Xin bác post chút trải_nghiệm của bác về chế_độ notification . Cám_ơn trước .  
"
negative,"Sao sắp chết rồi mà vẫn còn ra đc những mẫu xấu điên thế_này đc nhỉ , hay_là về bản_sắc riêng : ) )
"
neutral,"nếu kết_nối liên_tục để nhận thông_báo tin_nhắn / cuộc_gọi / fb noti / fb mes v . v ... thì pin trụ được bao_lâu nhỉ ?
"
positive,"điện_thoại huwei đi vừa tốt vừa rẻ
"
neutral,"Dạ dạ em sẽ nghi nhớ . Lần sau sẽ không dám mua Android nữa cho nó chít mịa nó lun .  
"
neutral,"Đúng là tiếc cho anh_em ở Việt nam như em thật bác ạ . Về hàng Apple , thưc tình mà nói là nó đẹp từ thiết_kế phần_cứng tới giao_diện phần_mềm . Nhưng cái mà em đánh_giá cao nhất đó là trải_nghiệm người dùng . Luôn có gì đó mượt_mà , tiện_lợi mà các hãng khác khó mà có được . Tính em vốn hay tò_mò , nên cũng bon_chen xài qua đủ món và rút ra được như_thế . Về AW , chưa xài qua , nhưng qua bác liệt_kê ra thì đúng là nó làm tốt trải_nghiệm người dùng , và đúng như nhưng gì mà Jony_Ive nói : AW không phải là thiết_bị để chăm_chăm nhìn vào , mà nó thiết_bị để chỉ liếc nhìn qua trong mấy giây ( em nhớ đại_khái thế ! ) . Kiểu như xem giờ , xem thời_tiết , xem giờ bay ... như bác nói ở trên . Ở đây em chỉ không đồng_ý với bac 1 chỗ , bác nói là Apple bán AW ra không phải để khoe , em nghĩ là có 1 ít đó ! . Với cái loại mắc nhất làm_bằng vàng , rõ_ràng họ muốn bán cho tầng_lớp lắm tiền , ngoài chức_năng trải_nghiệm , tiện_ích thì còn thể_hiện nữa ! Cá_nhân em nghĩ thế ! kakaka .  
"
negative,"﻿Hàng Nhật giá thì cao so các em khác cùng cấu_hình ... mua thì dễ ( có tiền mua đc liền ) , xài chán mún bán thì y_như cực_hình , ngay cả quăng lại cho shop , shop cũng ko thâu lại , mún bán đc thì_phải ráng cắn_răng chịu lỗ 1 khoản lớn rao bán lại ( trừ khi con đó là model hot thì bán dễ tí ) ; root thì_phải suy_nghĩ ko phải con nào cũng root đc , softs nhật thừa thì lung_tung ben ( nếu ko root mún xóa bớt cũng khó ) , trải_nghiệm chưa chắc đã ngon hơn mấy con bản qtế ... ai máu JMP thì chơi thui , còn người bt nên suy_nghĩ kĩ trc khi mua  
"
negative,"﻿Lời khuyên chân_thành , đừng bao_giờ vác em nó về , máy này fải unlock và cài rom của con eluga_V , máy hay báo lỗi vặt và khởi_động lại hơi bị thường_xuyên , pin cực yếu chỉ có 1100mah , máy rất nóng khi xài 3g và thêm cái nữa_là ko có thẻ nhớ ngoài . Khả_năng tương_thích fần mềm kém , thỉnh_thoảng khi cài 1 số fần mềm sẽ gặp tình_trạng ko tuong thich và máy sẽ bị treo , vd như Angry_Birds chẳng_hạn . Nếu bạn ko tin thì khi test máy cứ thử cài Angry_Bird thì sẽ thấy ngay .  
"
neutral,"Tôi thấy quả đen áo cam kia hấp_dẫn hơn  
"
neutral,"Mình vẫn dùng bt nè , kinh_nghiệm mình học đc là trả_lời tin nhắn bằng tiếng_việt đầy_đủ dấu trên iphone trc , rùi dùng Aw sẽ nhận tiếng_việt ngon
"
positive,"Đúng là đột_phá công_nghệ . iphon luôn đi đầu công_nghệ như dải ăng_ten vòng_kiềng và lỗ loa âm_thanh môno to hơn . camêra của LG đặt lệch
"
neutral,"Hình_như vẫn ko có GPS fải ko các bác ? Cần mỗi cái GPS để chạy mà mãi ko có trong khi đo nhịp tim thì lại có .  
"
negative,"﻿thôi ráng thêm tí hoặc chờ giảm_giá mua Zenfone_3 còn ngon hơn , đc cái camera trước làm_cao vậy chứ chụp chưa biết thế_nào , cam sau thì luôn cùi , màn_hình kém .
"
neutral,"thanks bác bên mai nguyên nó giới_thiệu đây là viên pin dự_phòng ) ( 1 : 25 )  
"
negative,"﻿kiểu này không đấu lại galaxy_s_7 rồi
"
negative,"máy mình đã up len 4.0 nhưng bị lỗi 3G . kết_nối 3G thì ok nhưng sau khi tắt đi , bật lại thì ko kết_nối được , phải restart lại máy . Có ai bị lỗi này không ? làm_sao fix được đây . Thanks  
"
positive,"Nhất_định phải mua 1 em này mới đc quá tuyệt  
"
negative,"﻿V17 là thuộc diện đời_đầu , build này cũ lắm rồi nên có khá nhiều lỗi chưa được fix , như bị lag khi vuốt qua_lại mh , thỉnh_thoảng bị đơ ko trả_lời cuộc_gọi đến được và máy khá nóng khi hoạt_động ở công_suất cao , có khả_năng bị báo pin ảo nữa . Hiện_tại v_25 đã fix được đa_phần các lỗi trên , trong đó có cái lỗi nghiêm_trọng nhất_là báo pin ảo luôn , lúc đầu cứ tưởng hư pin , ai dè là do build . Tốn khoảng 1tr3 cho em nó du_học là xong hết .  
"
positive,"Đang dùng note_4 và không có ý_định đổi .
"
negative,"﻿Hóng rx_470 ấy chứ 480 bị chê p / p rồi  
"
neutral,"Đang dùng quen Logitech_M557 ‎
"
positive,"Bút sơn thần_thánh đã biến dòng Note của Samsung trở_nên tuyệt_vời : ) ) ) tôi sẽ mua hẳn 2 chiếc cho vợ và con chơi Vẽ : ) ) ) vào năm 2020
"
positive,"Ngon quá  
"
neutral,"Mình bị giống y_chang bạn kia , ko theo_dõi giấc_ngủ được , mình thấy có 2 bản 69 ( với ) và bản 79 ( cũ ) , mình check thử thì của mình bản 69 . Do phiên_bản 69 chăng ? Tiện đây cho mình quảng_cáo cho bác nào muốn mua miband trên lazada ( đang có_giá tốt ) http : / / www.lazada.vn/vong-deo-tay-thong-minh-xiaomi-miband-1191495.html Giá lazada hiện_giờ là 319 , bác có_thể mua 2 cái xong nhập code này giảm 120k nhé : AMB4ccfg0 Tổng của 2 cái miband sau khi nhập code ( ko tính ship tỉnh ) là 518k Cái miband dư brand new bác bán đi cũng lời chán P / S : cách nhập mã lazada : http : / / www.lazada.vn/huong-dan-su-dung-voucher-giam-gia /  
"
neutral,"Magic_mouse chỉ thích_hợp lướt web + văn_phòng cơ_bản thôi . Chứ mấy ông làm đồ_hoạ cầm con đó lên PÓ_TAY .
"
negative,"RAM 6G không bằng iphone RAM 2 G
"
neutral,"Tại_sao máy nào cũng có blue_tooth mà phải gắn donge làm_gì nhỉ
"
neutral,"Làm một cái xài chơi đi anh_em .  
"
negative,"﻿định lụm vài e iphone_5 softbank , au , hay docomo giá rẻ mà thấy sao khó unlock wá , sim ghép cũg k bằng quốc_tế ... chán . . bên Nhật rẻ như cho ... nhìn họ bán mà chảy nước ... ực ực . .  
"
neutral,"Thích mỗi tính_năng sức_khỏe của AW  
"
positive,"IPhone bây_giờ cũng chịu học theo Sony_Z3 , Z5 của mình rồi hay wá ko có phím Home , như_vậy lúc xem phim màn_hình sẽ rộng ra đc một phân : )
"
positive,"Được , khá là ưng mắt .
"
neutral,"Mình dùng liên_tục cực_kỳ nhiều ( chỉ đường , nhắn_tin bằng giọng nói ... ) thì chỉ được 9-10 tiếng , dùng ít thì có_thể được đến 24h . Nói_chung thì quảng_cáo dùng trung_bình 18h của Apple là tương_đối tin_cậy và do_vậy việc xạc hàng đêm là không_thể tránh khỏi  
"
negative,"﻿Đang sd 2 con . 950 với 3 phím trong màn_hình . Note_5 ngoài màn_hình . Mình thề là ngày nào cũng bấm nhầm con 950 . Và tức muốn điên người . Nghĩ sao nhét 3 cái nút cơ_bản vào màn_hình chứ ? Đừng thánh nào chỉ là có_thể ẩn nó đi nhe vì ai cũng biết_điều đó .
"
positive,"Bút spen nhạy tới mức có_thể nhận lệnh từ cách màn_hình từ vài mm . Còn bút apple thì_phải sạc mới xài được . To_lớn . Nặng_nề . Phải mua riêng giá bằng 1 cái điện_thoại giá tốt
"
neutral,"Mở tung cả chuột ra , nhìn chất vãi , nhìn thấy hết nội_thất  
"
positive,"Bỏ nút gạt âm_thanh là đúng rồi , theo tôi cho là thừa_thãi . Nếu muốn đặt iphone ở chế_độ im_lặng ta chỉ cần vuốt từ dưới lên kích cào biểu_tượng mặt_trăng là xong .
"
positive,"Được bạn . ban_đêm mở còn nhậy hơn ban_ngày
"
neutral,"ủa , mắc_mớ gì kết_nối android dc 2 ngày , mà ios chỉ 1 ngày , ngộ nhỉ
"
negative,"Chiêu quảng_cáo thôi mà
"
negative,"﻿CHỨ BGIO THIẾT_KẾ KO MỚI CHẢ LẼ ĐỂ NGUYÊN CON ĐỔI CÁI TÊN MỚI THÔI HẢ . 1 IFAN NẢN CHÍ CHO HAY
"
neutral,"Đang dùng Logitech_G502 mà nhìn thấy con này mà ... ... .
"
positive,"Qúa kinh_khủng !
"
negative,"﻿SAO ĐẮT THẾ . MÌNH MUA CÓ 3,7 M THÔI  
"
neutral,"bác nào cần mua đồ xiaomi chính hãng giá rẻ mời qua topic dính của em https : / / nhattao.com/threads/cuonglu ... 99-3300k-rn2-999-3800k.4297183 / # post-51948431 đảm_bảo hàng chính hãng , phát_hiện hàng nhái đền gấp 3 nhé  
"
